"id","county","town","village"
6327,苗栗縣,通霄鎮,五南里
6328,苗栗縣,通霄鎮,內島里
6329,苗栗縣,通霄鎮,內湖里
6330,苗栗縣,通霄鎮,南和里
6331,苗栗縣,通霄鎮,圳頭里
6332,苗栗縣,通霄鎮,坪頂里
6333,苗栗縣,通霄鎮,城北里
6334,苗栗縣,通霄鎮,城南里
6335,苗栗縣,通霄鎮,平元里
6336,苗栗縣,通霄鎮,平安里
6337,苗栗縣,通霄鎮,新埔里
6338,苗栗縣,通霄鎮,梅南里
6339,苗栗縣,通霄鎮,楓樹里
6340,苗栗縣,通霄鎮,烏眉里
6341,苗栗縣,通霄鎮,白東里
6342,苗栗縣,通霄鎮,白西里
6343,苗栗縣,通霄鎮,福源里
6344,苗栗縣,通霄鎮,福興里
6345,苗栗縣,通霄鎮,福龍里
6346,苗栗縣,通霄鎮,通南里
6347,苗栗縣,通霄鎮,通東里
6348,苗栗縣,通霄鎮,通灣里
6349,苗栗縣,通霄鎮,通西里
6350,苗栗縣,造橋鄉,大西村
6351,苗栗縣,造橋鄉,大龍村
6352,苗栗縣,造橋鄉,平興村
6353,苗栗縣,造橋鄉,朝陽村
6354,苗栗縣,造橋鄉,談文村
6355,苗栗縣,造橋鄉,豐湖村
6356,苗栗縣,造橋鄉,造橋村
6357,苗栗縣,造橋鄉,錦水村
6358,苗栗縣,造橋鄉,龍昇村
6359,苗栗縣,銅鑼鄉,中平村
6360,苗栗縣,銅鑼鄉,九湖村
6361,苗栗縣,銅鑼鄉,新隆村
6362,苗栗縣,銅鑼鄉,朝陽村
6363,苗栗縣,銅鑼鄉,樟樹村
6364,苗栗縣,銅鑼鄉,盛隆村
6365,苗栗縣,銅鑼鄉,福興村
6366,苗栗縣,銅鑼鄉,竹森村
6367,苗栗縣,銅鑼鄉,興隆村
6368,苗栗縣,銅鑼鄉,銅鑼村
6369,苗栗縣,頭份市,上埔里
6370,苗栗縣,頭份市,上興里
6371,苗栗縣,頭份市,下興里
6372,苗栗縣,頭份市,中興里
6373,苗栗縣,頭份市,仁愛里
6374,苗栗縣,頭份市,信義里
6375,苗栗縣,頭份市,合興里
6376,苗栗縣,頭份市,和平里
6377,苗栗縣,頭份市,土牛里
6378,苗栗縣,頭份市,尖下里
6379,苗栗縣,頭份市,尖山里
6380,苗栗縣,頭份市,山下里
6381,苗栗縣,頭份市,廣興里
6382,苗栗縣,頭份市,建國里
6383,苗栗縣,頭份市,後庄里
6384,苗栗縣,頭份市,忠孝里
6385,苗栗縣,頭份市,成功里
6386,苗栗縣,頭份市,文化里
6387,苗栗縣,頭份市,斗煥里
6388,苗栗縣,頭份市,新華里
6389,苗栗縣,頭份市,東庄里
6390,苗栗縣,頭份市,民族里
6391,苗栗縣,頭份市,民權里
6392,苗栗縣,頭份市,民生里
6393,苗栗縣,頭份市,流東里
6394,苗栗縣,頭份市,濫坑里
6395,苗栗縣,頭份市,珊湖里
6396,苗栗縣,頭份市,田寮里
6397,苗栗縣,頭份市,自強里
6398,苗栗縣,頭份市,興隆里
6399,苗栗縣,頭份市,蘆竹里
6400,苗栗縣,頭份市,蟠桃里
6401,苗栗縣,頭份市,頭份里
6402,苗栗縣,頭屋鄉,北坑村
6403,苗栗縣,頭屋鄉,明德村
6404,苗栗縣,頭屋鄉,曲洞村
6405,苗栗縣,頭屋鄉,獅潭村
6406,苗栗縣,頭屋鄉,象山村
6407,苗栗縣,頭屋鄉,頭屋村
6408,苗栗縣,頭屋鄉,飛鳳村
6409,苗栗縣,頭屋鄉,鳴鳳村
6410,連江縣,北竿鄉,塘岐村、后沃村
6411,連江縣,北竿鄉,橋仔村、芹壁村、坂里村、白沙村
6412,連江縣,南竿鄉,仁愛村、津沙村、馬祖村、四維村
6413,連江縣,南竿鄉,介壽村
6414,連江縣,南竿鄉,復興村、福沃村
6415,連江縣,南竿鄉,清水村、珠螺村
6416,連江縣,東引鄉,中柳村、樂華村
6417,連江縣,莒光鄉,福正村、大坪村
6418,連江縣,莒光鄉,青帆村、田沃村、西坵村
6419,金門縣,烈嶼鄉,上岐村
6420,金門縣,烈嶼鄉,上林村
6421,金門縣,烈嶼鄉,林湖村
6422,金門縣,烈嶼鄉,西口村
6423,金門縣,烈嶼鄉,黃埔村
6424,金門縣,烏坵鄉,大坵村
6425,金門縣,烏坵鄉,小坵村
6426,金門縣,金城鎮,北門里
6427,金門縣,金城鎮,南門里
6428,金門縣,金城鎮,古城里
6429,金門縣,金城鎮,東門里
6430,金門縣,金城鎮,珠沙里
6431,金門縣,金城鎮,西門里
6432,金門縣,金城鎮,賢庵里
6433,金門縣,金城鎮,金水里
6434,金門縣,金寧鄉,古寧村
6435,金門縣,金寧鄉,后盤村
6436,金門縣,金寧鄉,安美村
6437,金門縣,金寧鄉,榜林村
6438,金門縣,金寧鄉,湖埔村
6439,金門縣,金寧鄉,盤山村
6440,金門縣,金沙鎮,三山里
6441,金門縣,金沙鎮,何斗里
6442,金門縣,金沙鎮,光前里
6443,金門縣,金沙鎮,大洋里
6444,金門縣,金沙鎮,官嶼里
6445,金門縣,金沙鎮,汶沙里
6446,金門縣,金沙鎮,浦山里
6447,金門縣,金沙鎮,西園里
6448,金門縣,金湖鎮,山外里
6449,金門縣,金湖鎮,料羅里
6450,金門縣,金湖鎮,新市里
6451,金門縣,金湖鎮,新湖里
6452,金門縣,金湖鎮,正義里
6453,金門縣,金湖鎮,溪湖里
6454,金門縣,金湖鎮,瓊林里
6455,金門縣,金湖鎮,蓮庵里
6456,雲林縣,二崙鄉,三和村
6457,雲林縣,二崙鄉,來惠村
6458,雲林縣,二崙鄉,大同村
6459,雲林縣,二崙鄉,大庄村
6460,雲林縣,二崙鄉,大義村
6461,雲林縣,二崙鄉,大華村
6462,雲林縣,二崙鄉,定安村
6463,雲林縣,二崙鄉,崙東村
6464,雲林縣,二崙鄉,崙西村
6465,雲林縣,二崙鄉,庄西村
6466,雲林縣,二崙鄉,復興村
6467,雲林縣,二崙鄉,楊賢村
6468,雲林縣,二崙鄉,永定村
6469,雲林縣,二崙鄉,油車村
6470,雲林縣,二崙鄉,港後村
6471,雲林縣,二崙鄉,湳仔村
6472,雲林縣,二崙鄉,田尾村
6473,雲林縣,二崙鄉,義庄村
6474,雲林縣,元長鄉,下寮村
6475,雲林縣,元長鄉,五塊村
6476,雲林縣,元長鄉,內寮村
6477,雲林縣,元長鄉,卓運村
6478,雲林縣,元長鄉,合和村
6479,雲林縣,元長鄉,子茂村
6480,雲林縣,元長鄉,客厝村
6481,雲林縣,元長鄉,山內村
6482,雲林縣,元長鄉,崙仔村
6483,雲林縣,元長鄉,後湖村
6484,雲林縣,元長鄉,新吉村
6485,雲林縣,元長鄉,潭東村
6486,雲林縣,元長鄉,潭西村
6487,雲林縣,元長鄉,瓦磘村
6488,雲林縣,元長鄉,西莊村
6489,雲林縣,元長鄉,長北村
6490,雲林縣,元長鄉,長南村
6491,雲林縣,元長鄉,頂寮村
6492,雲林縣,元長鄉,鹿北村
6493,雲林縣,元長鄉,鹿南村
6494,雲林縣,元長鄉,龍岩村
6495,雲林縣,北港鎮,中和里
6496,雲林縣,北港鎮,仁和里
6497,雲林縣,北港鎮,仁安里
6498,雲林縣,北港鎮,光復里
6499,雲林縣,北港鎮,光民里
6500,雲林縣,北港鎮,公舘里
6501,雲林縣,北港鎮,共榮里
6502,雲林縣,北港鎮,劉厝里
6503,雲林縣,北港鎮,南安里
6504,雲林縣,北港鎮,大北里
6505,雲林縣,北港鎮,大同里
6506,雲林縣,北港鎮,好收里
6507,雲林縣,北港鎮,府番里
6508,雲林縣,北港鎮,後溝里
6509,雲林縣,北港鎮,扶朝里
6510,雲林縣,北港鎮,新厝里
6511,雲林縣,北港鎮,新街里
6512,雲林縣,北港鎮,東華里
6513,雲林縣,北港鎮,東陽里
6514,雲林縣,北港鎮,樹腳里
6515,雲林縣,北港鎮,水埔里
6516,雲林縣,北港鎮,溝皂里
6517,雲林縣,北港鎮,番溝里
6518,雲林縣,北港鎮,義民里
6519,雲林縣,北港鎮,草湖里
6520,雲林縣,北港鎮,華勝里
6521,雲林縣,北港鎮,西勢里
6522,雲林縣,北港鎮,賜福里
6523,雲林縣,口湖鄉,下崙村
6524,雲林縣,口湖鄉,口湖村
6525,雲林縣,口湖鄉,台子村
6526,雲林縣,口湖鄉,埔北村
6527,雲林縣,口湖鄉,埔南村
6528,雲林縣,口湖鄉,崙中村
6529,雲林縣,口湖鄉,崙東村
6530,雲林縣,口湖鄉,後厝村
6531,雲林縣,口湖鄉,成龍村
6532,雲林縣,口湖鄉,梧北村
6533,雲林縣,口湖鄉,梧南村
6534,雲林縣,口湖鄉,水井村
6535,雲林縣,口湖鄉,港東村
6536,雲林縣,口湖鄉,港西村
6537,雲林縣,口湖鄉,湖口村
6538,雲林縣,口湖鄉,湖東村
6539,雲林縣,口湖鄉,蚵寮村
6540,雲林縣,口湖鄉,謝厝村
6541,雲林縣,口湖鄉,過港村
6542,雲林縣,口湖鄉,青蚶村
6543,雲林縣,口湖鄉,頂湖村
6544,雲林縣,古坑鄉,古坑村
6545,雲林縣,古坑鄉,崁腳村
6546,雲林縣,古坑鄉,新庄村
6547,雲林縣,古坑鄉,朝陽村
6548,雲林縣,古坑鄉,東和村
6549,雲林縣,古坑鄉,桂林村
6550,雲林縣,古坑鄉,棋盤村
6551,雲林縣,古坑鄉,樟湖村
6552,雲林縣,古坑鄉,水碓村
6553,雲林縣,古坑鄉,永光村
6554,雲林縣,古坑鄉,永昌村
6555,雲林縣,古坑鄉,湳仔村
6556,雲林縣,古坑鄉,田心村
6557,雲林縣,古坑鄉,草嶺村
6558,雲林縣,古坑鄉,荷苞村
6559,雲林縣,古坑鄉,華南村
6560,雲林縣,古坑鄉,華山村
6561,雲林縣,古坑鄉,西平村
6562,雲林縣,古坑鄉,高林村
6563,雲林縣,古坑鄉,麻園村
6564,雲林縣,四湖鄉,三姓村
6565,雲林縣,四湖鄉,內湖村
6566,雲林縣,四湖鄉,四湖村
6567,雲林縣,四湖鄉,崙北村
6568,雲林縣,四湖鄉,崙南村
6569,雲林縣,四湖鄉,廣溝村
6570,雲林縣,四湖鄉,新庄村
6571,雲林縣,四湖鄉,施湖村
6572,雲林縣,四湖鄉,林厝村
6573,雲林縣,四湖鄉,林東村
6574,雲林縣,四湖鄉,湖寮村
6575,雲林縣,四湖鄉,湖西村
6576,雲林縣,四湖鄉,溪尾村
6577,雲林縣,四湖鄉,溪底村
6578,雲林縣,四湖鄉,羊調村
6579,雲林縣,四湖鄉,萡子村
6580,雲林縣,四湖鄉,萡東村
6581,雲林縣,四湖鄉,蔡厝村
6582,雲林縣,四湖鄉,飛東村
6583,雲林縣,四湖鄉,飛沙村
6584,雲林縣,四湖鄉,鹿場村
6585,雲林縣,土庫鎮,北平里
6586,雲林縣,土庫鎮,南平里
6587,雲林縣,土庫鎮,埤腳里
6588,雲林縣,土庫鎮,大荖里
6589,雲林縣,土庫鎮,奮起里
6590,雲林縣,土庫鎮,宮北里
6591,雲林縣,土庫鎮,崙內里
6592,雲林縣,土庫鎮,後埔里
6593,雲林縣,土庫鎮,忠正里
6594,雲林縣,土庫鎮,新庄里
6595,雲林縣,土庫鎮,東平里
6596,雲林縣,土庫鎮,溪邊里
6597,雲林縣,土庫鎮,石廟里
6598,雲林縣,土庫鎮,興新里
6599,雲林縣,土庫鎮,西平里
6600,雲林縣,土庫鎮,越港里
6601,雲林縣,土庫鎮,順天里
6602,雲林縣,大埤鄉,三結村
6603,雲林縣,大埤鄉,北和村
6604,雲林縣,大埤鄉,北鎮村
6605,雲林縣,大埤鄉,南和村
6606,雲林縣,大埤鄉,吉田村
6607,雲林縣,大埤鄉,嘉興村
6608,雲林縣,大埤鄉,大德村
6609,雲林縣,大埤鄉,尚義村
6610,雲林縣,大埤鄉,怡然村
6611,雲林縣,大埤鄉,松竹村
6612,雲林縣,大埤鄉,聯美村
6613,雲林縣,大埤鄉,興安村
6614,雲林縣,大埤鄉,西鎮村
6615,雲林縣,大埤鄉,豐岡村
6616,雲林縣,大埤鄉,豐田村
6617,雲林縣,崙背鄉,五魁村
6618,雲林縣,崙背鄉,南陽村
6619,雲林縣,崙背鄉,大有村
6620,雲林縣,崙背鄉,崙前村
6621,雲林縣,崙背鄉,東明村
6622,雲林縣,崙背鄉,枋南村
6623,雲林縣,崙背鄉,水尾村
6624,雲林縣,崙背鄉,港尾村
6625,雲林縣,崙背鄉,羅厝村
6626,雲林縣,崙背鄉,舊庄村
6627,雲林縣,崙背鄉,草湖村
6628,雲林縣,崙背鄉,西榮村
6629,雲林縣,崙背鄉,豐榮村
6630,雲林縣,崙背鄉,阿勸村
6631,雲林縣,斗六市,三光里
6632,雲林縣,斗六市,三平里
6633,雲林縣,斗六市,中和里
6634,雲林縣,斗六市,久安里
6635,雲林縣,斗六市,仁愛里
6636,雲林縣,斗六市,保庄里
6637,雲林縣,斗六市,信義里
6638,雲林縣,斗六市,光興里
6639,雲林縣,斗六市,八德里
6640,雲林縣,斗六市,公正里
6641,雲林縣,斗六市,公誠里
6642,雲林縣,斗六市,十三里
6643,雲林縣,斗六市,嘉東里
6644,雲林縣,斗六市,四維里
6645,雲林縣,斗六市,太平里
6646,雲林縣,斗六市,崙峯里
6647,雲林縣,斗六市,忠孝里
6648,雲林縣,斗六市,成功里
6649,雲林縣,斗六市,文化里
6650,雲林縣,斗六市,明德里
6651,雲林縣,斗六市,林頭里
6652,雲林縣,斗六市,梅林里
6653,雲林縣,斗六市,榴中里
6654,雲林縣,斗六市,榴北里
6655,雲林縣,斗六市,榴南里
6656,雲林縣,斗六市,江厝里
6657,雲林縣,斗六市,湖山里
6658,雲林縣,斗六市,溝垻里
6659,雲林縣,斗六市,溪洲里
6660,雲林縣,斗六市,社口里
6661,雲林縣,斗六市,虎溪里
6662,雲林縣,斗六市,重光里
6663,雲林縣,斗六市,鎮北里
6664,雲林縣,斗六市,鎮南里
6665,雲林縣,斗六市,鎮東里
6666,雲林縣,斗六市,鎮西里
6667,雲林縣,斗六市,長安里
6668,雲林縣,斗六市,長平里
6669,雲林縣,斗六市,龍潭里
6670,雲林縣,斗南鎮,中天里
6671,雲林縣,斗南鎮,僑真里
6672,雲林縣,斗南鎮,北銘里
6673,雲林縣,斗南鎮,南昌里
6674,雲林縣,斗南鎮,埤麻里
6675,雲林縣,斗南鎮,大同里
6676,雲林縣,斗南鎮,大東里
6677,雲林縣,斗南鎮,將軍里
6678,雲林縣,斗南鎮,小東里
6679,雲林縣,斗南鎮,新光里
6680,雲林縣,斗南鎮,新南里
6681,雲林縣,斗南鎮,新崙里
6682,雲林縣,斗南鎮,明昌里
6683,雲林縣,斗南鎮,東仁里
6684,雲林縣,斗南鎮,東明里
6685,雲林縣,斗南鎮,林子里
6686,雲林縣,斗南鎮,田頭里
6687,雲林縣,斗南鎮,石溪里
6688,雲林縣,斗南鎮,石龜里
6689,雲林縣,斗南鎮,舊社里
6690,雲林縣,斗南鎮,西伯里
6691,雲林縣,斗南鎮,西岐里
6692,雲林縣,斗南鎮,阿丹里
6693,雲林縣,斗南鎮,靖興里
6694,雲林縣,東勢鄉,同安村
6695,雲林縣,東勢鄉,嘉隆村
6696,雲林縣,東勢鄉,四美村
6697,雲林縣,東勢鄉,安南村
6698,雲林縣,東勢鄉,復興村
6699,雲林縣,東勢鄉,新坤村
6700,雲林縣,東勢鄉,昌南村
6701,雲林縣,東勢鄉,月眉村
6702,雲林縣,東勢鄉,東北村
6703,雲林縣,東勢鄉,東南村
6704,雲林縣,東勢鄉,程海村
6705,雲林縣,東勢鄉,龍潭村
6706,雲林縣,林內鄉,九芎村
6707,雲林縣,林內鄉,坪頂村
6708,雲林縣,林內鄉,林中村
6709,雲林縣,林內鄉,林北村
6710,雲林縣,林內鄉,林南村
6711,雲林縣,林內鄉,林茂村
6712,雲林縣,林內鄉,湖本村
6713,雲林縣,林內鄉,烏塗村
6714,雲林縣,林內鄉,烏麻村
6715,雲林縣,林內鄉,重興村
6716,雲林縣,水林鄉,土厝村
6717,雲林縣,水林鄉,塭底村
6718,雲林縣,水林鄉,大山村
6719,雲林縣,水林鄉,大溝村
6720,雲林縣,水林鄉,尖山村
6721,雲林縣,水林鄉,山腳村
6722,雲林縣,水林鄉,後寮村
6723,雲林縣,水林鄉,春埔村
6724,雲林縣,水林鄉,松中村
6725,雲林縣,水林鄉,松北村
6726,雲林縣,水林鄉,松西村
6727,雲林縣,水林鄉,水北村
6728,雲林縣,水林鄉,水南村
6729,雲林縣,水林鄉,海埔村
6730,雲林縣,水林鄉,溪墘村
6731,雲林縣,水林鄉,灣東村
6732,雲林縣,水林鄉,灣西村
6733,雲林縣,水林鄉,瓊埔村
6734,雲林縣,水林鄉,萬興村
6735,雲林縣,水林鄉,蕃薯村
6736,雲林縣,水林鄉,蘇秦村
6737,雲林縣,水林鄉,西井村
6738,雲林縣,水林鄉,車港村
6739,雲林縣,水林鄉,順興村
6740,雲林縣,臺西鄉,五榔村
6741,雲林縣,臺西鄉,五港村
6742,雲林縣,臺西鄉,光華村
6743,雲林縣,臺西鄉,台西村
6744,雲林縣,臺西鄉,和豐村
6745,雲林縣,臺西鄉,富琦村
6746,雲林縣,臺西鄉,山寮村
6747,雲林縣,臺西鄉,永豐村
6748,雲林縣,臺西鄉,泉州村
6749,雲林縣,臺西鄉,海北村
6750,雲林縣,臺西鄉,海南村
6751,雲林縣,臺西鄉,海口村
6752,雲林縣,臺西鄉,溪頂村
6753,雲林縣,臺西鄉,牛厝村
6754,雲林縣,臺西鄉,蚊港村
6755,雲林縣,莿桐鄉,五華村
6756,雲林縣,莿桐鄉,六合村
6757,雲林縣,莿桐鄉,四合村
6758,雲林縣,莿桐鄉,埔子村
6759,雲林縣,莿桐鄉,埔尾村
6760,雲林縣,莿桐鄉,大美村
6761,雲林縣,莿桐鄉,甘厝村
6762,雲林縣,莿桐鄉,甘西村
6763,雲林縣,莿桐鄉,義和村
6764,雲林縣,莿桐鄉,興桐村
6765,雲林縣,莿桐鄉,興貴村
6766,雲林縣,莿桐鄉,莿桐村
6767,雲林縣,莿桐鄉,饒平村
6768,雲林縣,莿桐鄉,麻園村
6769,雲林縣,虎尾鎮,三合里
6770,雲林縣,虎尾鎮,下溪里
6771,雲林縣,虎尾鎮,中山里
6772,雲林縣,虎尾鎮,中溪里
6773,雲林縣,虎尾鎮,公安里
6774,雲林縣,虎尾鎮,北溪里
6775,雲林縣,虎尾鎮,埒內里
6776,雲林縣,虎尾鎮,堀頭里
6777,雲林縣,虎尾鎮,墾地里
6778,雲林縣,虎尾鎮,安慶里
6779,雲林縣,虎尾鎮,安溪里
6780,雲林縣,虎尾鎮,平和里
6781,雲林縣,虎尾鎮,廉使里
6782,雲林縣,虎尾鎮,延平里
6783,雲林縣,虎尾鎮,建國里
6784,雲林縣,虎尾鎮,德興里
6785,雲林縣,虎尾鎮,惠來里
6786,雲林縣,虎尾鎮,新吉里
6787,雲林縣,虎尾鎮,新興里
6788,雲林縣,虎尾鎮,東仁里
6789,雲林縣,虎尾鎮,東屯里
6790,雲林縣,虎尾鎮,穎川里
6791,雲林縣,虎尾鎮,立仁里
6792,雲林縣,虎尾鎮,興中里
6793,雲林縣,虎尾鎮,興南里
6794,雲林縣,虎尾鎮,芳草里
6795,雲林縣,虎尾鎮,西安里
6796,雲林縣,虎尾鎮,西屯里
6797,雲林縣,虎尾鎮,頂溪里
6798,雲林縣,褒忠鄉,中勝村
6799,雲林縣,褒忠鄉,中民村
6800,雲林縣,褒忠鄉,埔姜村
6801,雲林縣,褒忠鄉,新湖村
6802,雲林縣,褒忠鄉,有才村
6803,雲林縣,褒忠鄉,潮厝村
6804,雲林縣,褒忠鄉,田洋村
6805,雲林縣,褒忠鄉,馬鳴村
6806,雲林縣,褒忠鄉,龍岩村
6807,雲林縣,西螺鎮,七座里
6808,雲林縣,西螺鎮,下湳里
6809,雲林縣,西螺鎮,中和里
6810,雲林縣,西螺鎮,中興里
6811,雲林縣,西螺鎮,九隆里
6812,雲林縣,西螺鎮,光華里
6813,雲林縣,西螺鎮,公舘里
6814,雲林縣,西螺鎮,吳厝里
6815,雲林縣,西螺鎮,埤頭里
6816,雲林縣,西螺鎮,大園里
6817,雲林縣,西螺鎮,大新里
6818,雲林縣,西螺鎮,安定里
6819,雲林縣,西螺鎮,廣福里
6820,雲林縣,西螺鎮,廣興里
6821,雲林縣,西螺鎮,振興里
6822,雲林縣,西螺鎮,新安里
6823,雲林縣,西螺鎮,新豐里
6824,雲林縣,西螺鎮,東興里
6825,雲林縣,西螺鎮,正興里
6826,雲林縣,西螺鎮,永安里
6827,雲林縣,西螺鎮,河南里
6828,雲林縣,西螺鎮,漢光里
6829,雲林縣,西螺鎮,福田里
6830,雲林縣,西螺鎮,福興里
6831,雲林縣,西螺鎮,詔安里
6832,雲林縣,西螺鎮,頂湳里
6833,雲林縣,西螺鎮,鹿場里
6834,雲林縣,麥寮鄉,三盛村
6835,雲林縣,麥寮鄉,中興村
6836,雲林縣,麥寮鄉,崙後村
6837,雲林縣,麥寮鄉,後安村
6838,雲林縣,麥寮鄉,新吉村
6839,雲林縣,麥寮鄉,施厝村
6840,雲林縣,麥寮鄉,橋頭村
6841,雲林縣,麥寮鄉,海豐村
6842,雲林縣,麥寮鄉,瓦磘村
6843,雲林縣,麥寮鄉,興華村
6844,雲林縣,麥寮鄉,雷厝村
6845,雲林縣,麥寮鄉,麥津村
6846,雲林縣,麥寮鄉,麥豐村
6847,高雄市,三民區,力行里
6848,高雄市,三民區,十全里
6849,高雄市,三民區,十美里
6850,高雄市,三民區,千北里
6851,高雄市,三民區,千歲里
6852,高雄市,三民區,千秋里
6853,高雄市,三民區,博惠里
6854,高雄市,三民區,博愛里
6855,高雄市,三民區,同德里
6856,高雄市,三民區,安吉里
6857,高雄市,三民區,安和里
6858,高雄市,三民區,安宜里
6859,高雄市,三民區,安寧里
6860,高雄市,三民區,安康里
6861,高雄市,三民區,安東里
6862,高雄市,三民區,安泰里
6863,高雄市,三民區,安生里
6864,高雄市,三民區,安發里
6865,高雄市,三民區,安邦里
6866,高雄市,三民區,寶中里
6867,高雄市,三民區,寶國里
6868,高雄市,三民區,寶安里
6869,高雄市,三民區,寶德里
6870,高雄市,三民區,寶慶里
6871,高雄市,三民區,寶業里
6872,高雄市,三民區,寶民里
6873,高雄市,三民區,寶泰里
6874,高雄市,三民區,寶獅里
6875,高雄市,三民區,寶玉里
6876,高雄市,三民區,寶珠里
6877,高雄市,三民區,寶盛里
6878,高雄市,三民區,寶興里
6879,高雄市,三民區,寶華里
6880,高雄市,三民區,寶龍里
6881,高雄市,三民區,川東里
6882,高雄市,三民區,建東里
6883,高雄市,三民區,德仁里
6884,高雄市,三民區,德北里
6885,高雄市,三民區,德智里
6886,高雄市,三民區,德東里
6887,高雄市,三民區,德行里
6888,高雄市,三民區,德西里
6889,高雄市,三民區,本上里
6890,高雄市,三民區,本元里
6891,高雄市,三民區,本和里
6892,高雄市,三民區,本安里
6893,高雄市,三民區,本揚里
6894,高雄市,三民區,本文里
6895,高雄市,三民區,本武里
6896,高雄市,三民區,本館里
6897,高雄市,三民區,正興里
6898,高雄市,三民區,正順里
6899,高雄市,三民區,民享里
6900,高雄市,三民區,港新里
6901,高雄市,三民區,港東里
6902,高雄市,三民區,港西里
6903,高雄市,三民區,灣中里
6904,高雄市,三民區,灣利里
6905,高雄市,三民區,灣勝里
6906,高雄市,三民區,灣子里
6907,高雄市,三民區,灣復里
6908,高雄市,三民區,灣愛里
6909,高雄市,三民區,灣成里
6910,高雄市,三民區,灣興里
6911,高雄市,三民區,灣華里
6912,高雄市,三民區,立德里
6913,高雄市,三民區,立業里
6914,高雄市,三民區,立誠里
6915,高雄市,三民區,精華里
6916,高雄市,三民區,興德里
6917,高雄市,三民區,裕民里
6918,高雄市,三民區,豐裕里
6919,高雄市,三民區,達仁里
6920,高雄市,三民區,達勇里
6921,高雄市,三民區,達德里
6922,高雄市,三民區,達明里
