"Combined_Key","Last_Update","Confirmed","Deaths","Recovered","Incident_Rate","Case_Fatality_Ratio"
"Carroll, Mississippi, US","2021-04-01 04:27:05",1205,25,,12114.20528802654,2.074688796680498
"Chickasaw, Mississippi, US","2021-04-01 04:27:05",2033,56,,11886.803484768754,2.754549926217413
"Choctaw, Mississippi, US","2021-04-01 04:27:05",723,16,,8806.333739342266,2.2130013831258646
"Claiborne, Mississippi, US","2021-04-01 04:27:05",1011,30,,11248.331108144192,2.967359050445104
"Clarke, Mississippi, US","2021-04-01 04:27:05",1749,75,,11254.102052634966,4.288164665523157
"Clay, Mississippi, US","2021-04-01 04:27:05",1817,54,,9406.709463657071,2.971931755641166
"Coahoma, Mississippi, US","2021-04-01 04:27:05",2881,76,,13022.057494124028,2.637972926067338
"Copiah, Mississippi, US","2021-04-01 04:27:05",2903,62,,10343.844646356672,2.135721667240785
"Covington, Mississippi, US","2021-04-01 04:27:05",2533,80,,13591.972526293195,3.1583103039873666
"DeSoto, Mississippi, US","2021-04-01 04:27:05",20531,247,,11101.13817621455,1.2030587891481177
"Forrest, Mississippi, US","2021-04-01 04:27:05",7479,144,,9985.713713499874,1.9253910950661848
"Franklin, Mississippi, US","2021-04-01 04:27:05",806,22,,10449.889796447556,2.729528535980149
"George, Mississippi, US","2021-04-01 04:27:05",2367,46,,9661.22448979592,1.9433882551753277
"Greene, Mississippi, US","2021-04-01 04:27:05",1293,33,,9517.150007360518,2.5522041763341066
"Grenada, Mississippi, US","2021-04-01 04:27:05",2529,80,,12183.254648810098,3.163305654408857
"Hancock, Mississippi, US","2021-04-01 04:27:05",3676,84,,7717.500839771582,2.2850924918389555
"Harrison, Mississippi, US","2021-04-01 04:27:05",17356,299,,8341.022683583236,1.7227471767688407
"Hinds, Mississippi, US","2021-04-01 04:27:05",19684,404,,8490.338164251209,2.0524283682178415
"Holmes, Mississippi, US","2021-04-01 04:27:05",1852,71,,10887.713109935332,3.833693304535637
"Humphreys, Mississippi, US","2021-04-01 04:27:05",941,32,,11669.146825396823,3.4006376195536663
"Issaquena, Mississippi, US","2021-04-01 04:27:05",168,6,,12660.135644310474,3.571428571428572
"Itawamba, Mississippi, US","2021-04-01 04:27:05",2952,76,,12620.778110303547,2.5745257452574526
"Jackson, Mississippi, US","2021-04-01 04:27:05",13028,241,,9071.349492051777,1.8498618360454409
"Jasper, Mississippi, US","2021-04-01 04:27:05",2192,47,,13379.722883476776,2.144160583941606
"Jefferson, Mississippi, US","2021-04-01 04:27:05",643,28,,9198.855507868384,4.354587869362364
"Jefferson Davis, Mississippi, US","2021-04-01 04:27:05",1042,32,,9363.767074047448,3.071017274472169
"Jones, Mississippi, US","2021-04-01 04:27:05",8247,158,,12110.48782636788,1.915848187219595
"Kemper, Mississippi, US","2021-04-01 04:27:05",944,25,,9690.002052966536,2.6483050847457625
"Lafayette, Mississippi, US","2021-04-01 04:27:05",5938,116,,10992.428589940577,1.9535197036039071
"Lamar, Mississippi, US","2021-04-01 04:27:05",6053,84,,9555.909887438233,1.3877416157277382
"Lauderdale, Mississippi, US","2021-04-01 04:27:05",7064,234,,9529.848229342328,3.3125707814269534
"Lawrence, Mississippi, US","2021-04-01 04:27:05",1251,23,,9939.615445733354,1.8385291766586729
"Leake, Mississippi, US","2021-04-01 04:27:05",2595,73,,11388.571930132537,2.8131021194605013
"Lee, Mississippi, US","2021-04-01 04:27:05",9808,169,,11479.938199353905,1.7230831973898861
"Leflore, Mississippi, US","2021-04-01 04:27:05",3460,124,,12276.904516907356,3.5838150289017343
"Lincoln, Mississippi, US","2021-04-01 04:27:05",3848,107,,11266.945802711329,2.7806652806652807
"Lowndes, Mississippi, US","2021-04-01 04:27:05",6228,144,,10628.893250277328,2.3121387283237
"Madison, Mississippi, US","2021-04-01 04:27:05",9816,208,,9236.675700090334,2.1189894050529747
"Marion, Mississippi, US","2021-04-01 04:27:05",2640,79,,10743.498962275668,2.9924242424242418
"Marshall, Mississippi, US","2021-04-01 04:27:05",4228,99,,11979.373264577549,2.3415326395458846
"Monroe, Mississippi, US","2021-04-01 04:27:05",4047,131,,11480.199704981276,3.2369656535705467
"Montgomery, Mississippi, US","2021-04-01 04:27:05",1250,41,,12787.72378516624,3.28
"Neshoba, Mississippi, US","2021-04-01 04:27:05",3954,175,,13579.229342674636,4.425897824987356
"Newton, Mississippi, US","2021-04-01 04:27:05",2425,57,,11537.729565134649,2.350515463917526
"Noxubee, Mississippi, US","2021-04-01 04:27:05",1252,31,,12018.815397907269,2.476038338658147
"Oktibbeha, Mississippi, US","2021-04-01 04:27:05",4520,97,,9115.292314517916,2.1460176991150437
"Panola, Mississippi, US","2021-04-01 04:27:05",4418,103,,12921.15114646701,2.3313716613852415
"Pearl River, Mississippi, US","2021-04-01 04:27:05",4380,137,,7886.918159719095,3.1278538812785386
"Perry, Mississippi, US","2021-04-01 04:27:05",1245,38,,10398.396391881734,3.0522088353413657
"Pike, Mississippi, US","2021-04-01 04:27:05",3145,101,,8004.988800651598,3.2114467408585057
"Pontotoc, Mississippi, US","2021-04-01 04:27:05",4152,72,,12904.829986945979,1.7341040462427746
"Prentiss, Mississippi, US","2021-04-01 04:27:05",2743,59,,10916.978428719254,2.1509296390812978
"Quitman, Mississippi, US","2021-04-01 04:27:05",785,16,,11557.71495877503,2.0382165605095537
"Rankin, Mississippi, US","2021-04-01 04:27:05",13220,274,,8514.14623464781,2.0726172465960664
"Scott, Mississippi, US","2021-04-01 04:27:05",3070,72,,10915.94367799744,2.345276872964169
"Sharkey, Mississippi, US","2021-04-01 04:27:05",494,17,,11432.538764174958,3.4412955465587043
"Simpson, Mississippi, US","2021-04-01 04:27:05",2855,84,,10709.730662465301,2.942206654991244
"Smith, Mississippi, US","2021-04-01 04:27:05",1572,34,,9876.853480774063,2.1628498727735366
"Stone, Mississippi, US","2021-04-01 04:27:05",1771,30,,9658.595113438045,1.693958215697346
"Sunflower, Mississippi, US","2021-04-01 04:27:05",3271,88,,13026.68259657507,2.6903087740752065
"Tallahatchie, Mississippi, US","2021-04-01 04:27:05",1743,40,,12622.202911144905,2.2948938611589216
"Tate, Mississippi, US","2021-04-01 04:27:05",3194,80,,11277.850358391299,2.504696305572949
"Tippah, Mississippi, US","2021-04-01 04:27:05",2830,68,,12854.871678401092,2.4028268551236747
"Tishomingo, Mississippi, US","2021-04-01 04:27:05",2209,67,,11396.584636021254,3.033046627433228
"Tunica, Mississippi, US","2021-04-01 04:27:05",1019,25,,10579.318936877076,2.4533856722276743
"Unassigned, Mississippi, US","2021-04-01 04:27:05",0,0,,,
"Union, Mississippi, US","2021-04-01 04:27:05",4008,74,,13909.422175950025,1.8463073852295409
"Walthall, Mississippi, US","2021-04-01 04:27:05",1295,42,,9064.818703625928,3.2432432432432434
"Warren, Mississippi, US","2021-04-01 04:27:05",4248,117,,9360.745686520791,2.754237288135593
"Washington, Mississippi, US","2021-04-01 04:27:05",5264,132,,11988.430617868777,2.5075987841945295
"Wayne, Mississippi, US","2021-04-01 04:27:05",2607,41,,12916.811177723826,1.5726889144610663
"Webster, Mississippi, US","2021-04-01 04:27:05",1133,32,,11693.673237692228,2.8243601059135037
"Wilkinson, Mississippi, US","2021-04-01 04:27:05",638,27,,7392.815758980301,4.231974921630093
"Winston, Mississippi, US","2021-04-01 04:27:05",2253,80,,12548.036758563074,3.550821127385708
"Yalobusha, Mississippi, US","2021-04-01 04:27:05",1559,36,,12875.78460521969,2.3091725465041693
"Yazoo, Mississippi, US","2021-04-01 04:27:05",3027,67,,10195.35197036039,2.213412619755533
"Adair, Missouri, US","2021-04-01 04:27:05",2399,18,,9466.124768180563,0.7503126302626094
"Andrew, Missouri, US","2021-04-01 04:27:05",1865,18,,10529.584462511291,0.96514745308311
"Atchison, Missouri, US","2021-04-01 04:27:05",442,6,,8594.205716507875,1.3574660633484164
"Audrain, Missouri, US","2021-04-01 04:27:05",2763,57,,10883.094375295415,2.0629750271444083
"Barry, Missouri, US","2021-04-01 04:27:05",2889,45,,8072.312721786024,1.557632398753894
"Barton, Missouri, US","2021-04-01 04:27:05",1165,14,,9911.519482729283,1.201716738197425
"Bates, Missouri, US","2021-04-01 04:27:05",1312,27,,8112.7875340094,2.0579268292682933
"Benton, Missouri, US","2021-04-01 04:27:05",1660,29,,8537.77709201255,1.7469879518072289
"Bollinger, Missouri, US","2021-04-01 04:27:05",1126,12,,9280.474738316989,1.0657193605683837
"Boone, Missouri, US","2021-04-01 04:27:05",17564,86,,9732.74299995013,0.4896378956957413
"Buchanan, Missouri, US","2021-04-01 04:27:05",9251,141,,10589.02980632755,1.5241595503188845
"Butler, Missouri, US","2021-04-01 04:27:05",4139,39,,9743.867413720043,0.9422565837158734
"Caldwell, Missouri, US","2021-04-01 04:27:05",767,11,,8503.325942350333,1.434159061277705
"Callaway, Missouri, US","2021-04-01 04:27:05",4899,47,,10949.198757347518,0.9593794651969788
"Camden, Missouri, US","2021-04-01 04:27:05",4006,85,,8651.333549292733,2.1218172740888672
"Cape Girardeau, Missouri, US","2021-04-01 04:27:05",8892,131,,11274.105818361628,1.4732343679712099
"Carroll, Missouri, US","2021-04-01 04:27:05",1059,23,,12201.866574490148,2.1718602455146363
"Carter, Missouri, US","2021-04-01 04:27:05",548,9,,9160.815780675359,1.6423357664233578
"Cass, Missouri, US","2021-04-01 04:27:05",8946,99,,8457.175269427113,1.1066398390342052
"Cedar, Missouri, US","2021-04-01 04:27:05",1091,20,,7603.317304341766,1.8331805682859759
"Chariton, Missouri, US","2021-04-01 04:27:05",667,6,,8981.955292216537,0.8995502248875562
"Christian, Missouri, US","2021-04-01 04:27:05",8295,88,,9362.830859529318,1.0608800482218204
"Clark, Missouri, US","2021-04-01 04:27:05",673,7,,9901.42710019126,1.0401188707280833
"Clay, Missouri, US","2021-04-01 04:27:05",9815,159,,3926.816777889801,1.6199694345389708
"Clinton, Missouri, US","2021-04-01 04:27:05",2036,65,,9986.756266248101,3.1925343811394886
"Cole, Missouri, US","2021-04-01 04:27:05",9031,121,,11767.541859404522,1.3398294762484777
"Cooper, Missouri, US","2021-04-01 04:27:05",1905,27,,10757.242080298154,1.4173228346456692
"Crawford, Missouri, US","2021-04-01 04:27:05",2494,35,,10426.421404682274,1.4033680834001605
"Dade, Missouri, US","2021-04-01 04:27:05",565,15,,7472.556540140193,2.6548672566371683
"Dallas, Missouri, US","2021-04-01 04:27:05",1252,26,,7417.940514278943,2.07667731629393
"Daviess, Missouri, US","2021-04-01 04:27:05",735,11,,8878.956269630346,1.4965986394557824
"DeKalb, Missouri, US","2021-04-01 04:27:05",1148,30,,9149.597513349803,2.6132404181184667
"Dent, Missouri, US","2021-04-01 04:27:05",913,17,,5862.711102549283,1.8619934282584885
"Douglas, Missouri, US","2021-04-01 04:27:05",900,27,,6825.938566552901,3.0
"Dunklin, Missouri, US","2021-04-01 04:27:05",2751,19,,9443.548110260546,0.6906579425663395
"Franklin, Missouri, US","2021-04-01 04:27:05",10397,177,,10000.288553098579,1.702414157930172
"Gasconade, Missouri, US","2021-04-01 04:27:05",1565,43,,10641.914864681085,2.747603833865815
"Gentry, Missouri, US","2021-04-01 04:27:05",837,20,,12737.787246994367,2.3894862604540026
"Greene, Missouri, US","2021-04-01 04:27:05",27693,451,,9448.762479272296,1.6285703968511898
"Grundy, Missouri, US","2021-04-01 04:27:05",1010,34,,10253.807106598984,3.366336633663366
"Harrison, Missouri, US","2021-04-01 04:27:05",924,14,,11063.218390804597,1.5151515151515151
"Henry, Missouri, US","2021-04-01 04:27:05",2010,38,,9210.043988269796,1.8905472636815916
"Hickory, Missouri, US","2021-04-01 04:27:05",646,14,,6768.650461022632,2.1671826625387
"Holt, Missouri, US","2021-04-01 04:27:05",424,11,,9629.797865091983,2.5943396226415096
"Howard, Missouri, US","2021-04-01 04:27:05",1061,7,,10608.93910608939,0.6597549481621112
"Howell, Missouri, US","2021-04-01 04:27:05",3482,43,,8679.61213450657,1.234922458357266
"Iron, Missouri, US","2021-04-01 04:27:05",902,6,,8908.641975308641,0.6651884700665188
"Jackson, Missouri, US","2021-04-01 04:27:05",37221,407,,5294.5117501717605,1.0934687407646222
"Jasper, Missouri, US","2021-04-01 04:27:05",15329,231,,12634.34656468416,1.5069476156305042
"Jefferson, Missouri, US","2021-04-01 04:27:05",22099,234,,9818.243210222096,1.0588714421467034
"Johnson, Missouri, US","2021-04-01 04:27:05",4922,49,,9104.361658836153,0.9955302722470541
"Kansas City, Missouri, US","2021-04-01 04:27:05",42550,555,,8702.445888375536,1.3043478260869563
"Knox, Missouri, US","2021-04-01 04:27:05",382,2,,9648.901237686285,0.5235602094240838
"Laclede, Missouri, US","2021-04-01 04:27:05",3254,68,,9108.97740951208,2.089735709895513
"Lafayette, Missouri, US","2021-04-01 04:27:05",3075,56,,9401.369695487343,1.8211382113821135
"Lawrence, Missouri, US","2021-04-01 04:27:05",3407,79,,8882.80537087733,2.3187555033754035
"Lewis, Missouri, US","2021-04-01 04:27:05",1038,12,,10617.83960720131,1.1560693641618498
"Lincoln, Missouri, US","2021-04-01 04:27:05",5556,39,,9414.87468862793,0.7019438444924406
"Linn, Missouri, US","2021-04-01 04:27:05",1209,12,,10142.617449664427,0.9925558312655088
"Livingston, Missouri, US","2021-04-01 04:27:05",1723,39,,11315.426544953045,2.263493905977945
"Macon, Missouri, US","2021-04-01 04:27:05",1553,15,,10273.20235496461,0.9658725048293624
"Madison, Missouri, US","2021-04-01 04:27:05",1614,16,,13352.084712111184,0.9913258983890956
"Maries, Missouri, US","2021-04-01 04:27:05",627,8,,7209.382545705415,1.2759170653907497
"Marion, Missouri, US","2021-04-01 04:27:05",3603,43,,12628.811777076762,1.1934499028587289
"McDonald, Missouri, US","2021-04-01 04:27:05",2340,26,,10246.529754346018,1.1111111111111112
"Mercer, Missouri, US","2021-04-01 04:27:05",304,2,,8404.75532209013,0.6578947368421053
"Miller, Missouri, US","2021-04-01 04:27:05",2509,53,,9793.51262734689,2.112395376644081
"Mississippi, Missouri, US","2021-04-01 04:27:05",1435,27,,10887.708649468892,1.8815331010452965
"Moniteau, Missouri, US","2021-04-01 04:27:05",1772,31,,10984.378874287133,1.7494356659142212
"Monroe, Missouri, US","2021-04-01 04:27:05",1012,11,,11707.542804257288,1.0869565217391304
"Montgomery, Missouri, US","2021-04-01 04:27:05",1028,10,,8899.662366894641,0.9727626459143968
"Morgan, Missouri, US","2021-04-01 04:27:05",1707,42,,8275.561157705919,2.460456942003515
"New Madrid, Missouri, US","2021-04-01 04:27:05",2100,43,,12297.962052002813,2.0476190476190474
"Newton, Missouri, US","2021-04-01 04:27:05",5243,74,,9003.022185589669,1.411405683768835
"Nodaway, Missouri, US","2021-04-01 04:27:05",2653,25,,12008.871989860583,0.9423294383716548
"Oregon, Missouri, US","2021-04-01 04:27:05",849,3,,8063.4438218254345,0.353356890459364
"Osage, Missouri, US","2021-04-01 04:27:05",1625,14,,11935.365405802424,0.8615384615384616
"Ozark, Missouri, US","2021-04-01 04:27:05",677,17,,7379.5509047307605,2.5110782865583454
"Pemiscot, Missouri, US","2021-04-01 04:27:05",1546,29,,9781.714647263525,1.8758085381630007
"Perry, Missouri, US","2021-04-01 04:27:05",2161,29,,11292.85117056856,1.3419713095788988
"Pettis, Missouri, US","2021-04-01 04:27:05",5068,78,,11970.051252981884,1.539068666140489
"Phelps, Missouri, US","2021-04-01 04:27:05",3719,127,,8343.616090458348,3.414896477547728
"Pike, Missouri, US","2021-04-01 04:27:05",1791,23,,9785.815757840674,1.2841987716359575
"Platte, Missouri, US","2021-04-01 04:27:05",4056,45,,3884.3877492386373,1.1094674556213018
"Polk, Missouri, US","2021-04-01 04:27:05",3247,31,,10099.847584683816,0.9547274407145055
"Pulaski, Missouri, US","2021-04-01 04:27:05",3450,51,,6558.06261524132,1.4782608695652173
"Putnam, Missouri, US","2021-04-01 04:27:05",296,4,,6303.236797274276,1.351351351351351
"Ralls, Missouri, US","2021-04-01 04:27:05",1052,12,,10204.675526239207,1.1406844106463878
"Randolph, Missouri, US","2021-04-01 04:27:05",2651,30,,10711.976725391949,1.131648434552999
"Ray, Missouri, US","2021-04-01 04:27:05",1941,27,,8432.531062646625,1.3910355486862442
"Reynolds, Missouri, US","2021-04-01 04:27:05",380,3,,6060.606060606061,0.7894736842105263
"Ripley, Missouri, US","2021-04-01 04:27:05",1052,15,,7916.917519566526,1.4258555133079849
"Saline, Missouri, US","2021-04-01 04:27:05",2884,38,,12670.7965379377,1.317614424410541
"Schuyler, Missouri, US","2021-04-01 04:27:05",330,5,,7081.545064377682,1.5151515151515151
"Scotland, Missouri, US","2021-04-01 04:27:05",308,3,,6283.149734802121,0.9740259740259741
"Scott, Missouri, US","2021-04-01 04:27:05",4704,83,,12288.401253918497,1.7644557823129252
"Shannon, Missouri, US","2021-04-01 04:27:05",592,12,,7249.571393583149,2.0270270270270268
"Shelby, Missouri, US","2021-04-01 04:27:05",577,7,,9730.185497470491,1.2131715771230502
"St. Charles, Missouri, US","2021-04-01 04:27:05",41218,438,,10252.672739302823,1.062642534814887
"St. Clair, Missouri, US","2021-04-01 04:27:05",790,8,,8406.938384590827,1.0126582278481011
"St. Francois, Missouri, US","2021-04-01 04:27:05",8780,110,,13062.560440377893,1.2528473804100229
"St. Louis, Missouri, US","2021-04-01 04:27:05",92739,2099,,9327.955502134871,2.2633412048868333
"St. Louis City, Missouri, US","2021-04-01 04:27:05",22556,450,,7504.258490365166,1.9950345805993968
"Ste. Genevieve, Missouri, US","2021-04-01 04:27:05",1804,16,,10081.591594948028,0.8869179600886918
"Stoddard, Missouri, US","2021-04-01 04:27:05",2488,37,,8571.920757967271,1.4871382636655948
"Stone, Missouri, US","2021-04-01 04:27:05",2365,40,,7401.727591387083,1.6913319238900637
"Sullivan, Missouri, US","2021-04-01 04:27:05",857,14,,14074.560683199212,1.633605600933489
"Taney, Missouri, US","2021-04-01 04:27:05",5180,90,,9261.908167644116,1.7374517374517375
"Texas, Missouri, US","2021-04-01 04:27:05",1823,22,,7177.730529962991,1.206801974766868
"Unassigned, Missouri, US","2021-04-01 04:27:05",0,0,,,
"Vernon, Missouri, US","2021-04-01 04:27:05",1943,42,,9449.010358410738,2.1616057642820383
"Warren, Missouri, US","2021-04-01 04:27:05",3016,20,,8460.26536508738,0.6631299734748011
"Washington, Missouri, US","2021-04-01 04:27:05",2723,49,,11010.917913465424,1.7994858611825193
"Wayne, Missouri, US","2021-04-01 04:27:05",1032,11,,8016.779305523189,1.0658914728682172
"Webster, Missouri, US","2021-04-01 04:27:05",3512,53,,8870.478884623157,1.5091116173120729
"Worth, Missouri, US","2021-04-01 04:27:05",164,2,,8147.044212617983,1.2195121951219512
"Wright, Missouri, US","2021-04-01 04:27:05",1555,29,,8502.378478867078,1.864951768488746
"Beaverhead, Montana, US","2021-04-01 04:27:05",894,8,,9457.315138051412,0.8948545861297539
"Big Horn, Montana, US","2021-04-01 04:27:05",2484,72,,18650.04880246265,2.898550724637681
"Blaine, Montana, US","2021-04-01 04:27:05",729,24,,10911.540188594521,3.2921810699588483
"Broadwater, Montana, US","2021-04-01 04:27:05",433,5,,6942.440275773609,1.1547344110854505
"Carbon, Montana, US","2021-04-01 04:27:05",853,13,,7953.379953379954,1.5240328253223916
"Carter, Montana, US","2021-04-01 04:27:05",147,5,,11741.214057507988,3.4013605442176873
"Cascade, Montana, US","2021-04-01 04:27:05",8438,150,,10370.42499324042,1.77767243422612
"Chouteau, Montana, US","2021-04-01 04:27:05",494,5,,8766.637089618456,1.0121457489878545
"Custer, Montana, US","2021-04-01 04:27:05",1170,16,,10261.35765655148,1.3675213675213675
"Daniels, Montana, US","2021-04-01 04:27:05",197,7,,11656.804733727813,3.5532994923857872
"Dawson, Montana, US","2021-04-01 04:27:05",1101,30,,12783.002438174852,2.7247956403269757
"Deer Lodge, Montana, US","2021-04-01 04:27:05",1063,14,,11630.19693654267,1.317027281279398
